doc_id,sentence_id,token_id,token,pos,head_token_id,dep_rel,previous_token,previous_pos,intensified,movie,text,genero
text3613,1,8,preocupada,ADJ,1,acl,seriamente,ADV,1,mimi,"Yuuko: ¡Sensei, estoy seriamente preocupada acerca de esto!",femenino
text3616,1,4,soccer,ADJ,3,amod,fútbol,NOUN,0,mimi,"Jugador de fútbol soccer: ¡Para arriba, para arriba!",neutral
text3617,1,5,primer,ADJ,6,amod,un,DET,0,mimi,"Shizuku: Hice un primer intento, pero no va muy bien.",neutral
text3618,1,5,segura,ADJ,1,acl,estas,AUX,0,mimi,Shizuku: ¿Estas segura de que no la quieres dejar en Inglés?,femenino
text3623,1,5,blancas,ADJ,6,amod,forman,VERB,0,mimi,Las colinas que forman blancas nubes,femenino
text3625,1,1,vieja,ADJ,2,amod,mado,PROPN,0,mimi,"Vieja habitación, pequeña ventana",femenino
text3625,1,4,pequeña,ADJ,5,amod,",",PUNCT,0,mimi,"Vieja habitación, pequeña ventana",femenino
text3631,1,2,campestre,ADJ,1,amod,camino,NOUN,0,mimi,"Camino campestre, camino que continúa",neutral
text3632,1,4,natal,ADJ,3,amod,pueblo,NOUN,0,mimi,Hacia mi pueblo natal que está muy lejos,neutral
text3639,1,4,convencional,ADJ,1,amod,tan,ADV,1,mimi,Shizuku: Tan convencional...,neutral
text3651,1,3,natal,ADJ,2,amod,pueblo,NOUN,0,mimi,Mi pueblo natal es un camino de concreto,neutral
text3654,1,12,acerda,ADJ,9,advmod,¿,PUNCT,0,mimi,"Shizuku: Así que, dijiste que querias hablar, ¿acerda de qué?",femenino
text3659,1,6,agradable,ADJ,3,ccomp,es,AUX,0,mimi,"Yuuko: Creo que es agradable el tener alguien que siente lo mismo por ti,",neutral
text3667,3,3,guapo,ADJ,3,ROOT,es,AUX,0,mimi,Shizuku: ¿Cuándo? ¿Cómo era él? ¿Es guapo?,masculino
text3668,2,3,guapo,ADJ,3,ROOT,algo,PRON,0,mimi,Yuuko: Es de otra clase. Era algo guapo...,masculino
text3679,1,8,deportiva,ADJ,7,amod,maleta,NOUN,0,mimi,"Sugimura: Hey, es la maleta deportiva azul. ¡Por favor, Tsukishimaaa!",femenino
text3679,1,9,azul,ADJ,7,amod,deportiva,ADJ,0,mimi,"Sugimura: Hey, es la maleta deportiva azul. ¡Por favor, Tsukishimaaa!",neutral
text3682,1,11,habitual,ADJ,10,amod,jugador,NOUN,0,mimi,Sugimura: ¡Dame chance! ¡Soy un jugador habitual y llegamos a la cuarta,neutral
text3682,1,16,cuarta,ADJ,15,det,la,DET,0,mimi,Sugimura: ¡Dame chance! ¡Soy un jugador habitual y llegamos a la cuarta,femenino
text3688,2,3,denso,ADJ,3,ROOT,muy,ADV,1,mimi,"Shizuku: Hey, está bien. Es muy denso.",masculino
text3692,1,5,afortunada,ADJ,1,acl,eres,AUX,0,mimi,"Yuuko: Tu eres afortunada. En tu casa no te dicen ""estudia, estudia"".",femenino
text3693,1,13,dificiles,ADJ,12,amod,momentos,NOUN,0,mimi,"Shizuku: Aún cuando no me lo dicen frecuentemente, hay momentos dificiles,",neutral
text3710,2,6,vencida,ADJ,4,compound,por,ADP,0,mimi,"Muchacho: Oye... Creo que deberias darte por vencida con ""Caminos de",femenino
text3718,1,7,vencida,ADJ,5,obj,por,ADP,0,mimi,"Shizuku: ""Deberias darte por vencida con 'Caminos de Concreto'""",femenino
text3723,2,2,rendida,ADJ,2,ROOT,estoy,AUX,0,mimi,Shiho: Aaaah. Estoy rendida.,femenino
text3724,1,6,directo,ADJ,5,advmod,manejando,VERB,0,mimi,"Shiho: Alguien venia manejando directo para casa, así que conseguí un",masculino
text3727,1,11,intensivo,ADJ,10,amod,curso,NOUN,0,mimi,Shizuku: Dijo que iba a ir a un curso intensivo de verano. Papá está en la,masculino
text3734,1,4,dificil,ADJ,1,acl,es,AUX,0,mimi,"Shiho: Es dificil para mamá, así que decidimos ayudar, ¿cierto?",femenino
text3743,1,5,horrendo,ADJ,1,acl,sería,AUX,0,mimi,Shiho: Porque sería horrendo si sintieras que no tienes nada de que,masculino
text3745,1,7,preocupados,ADJ,7,ROOT,están,AUX,0,mimi,porque Mamá y Papá no están preocupados.,masculino
text3751,1,5,segura,ADJ,1,acl,casi,ADV,1,mimi,Mamá: Estoy casi segura... ¿Acaso no pasó lo mismo el año pasado?,femenino
text3751,2,9,pasado,ADJ,8,amod,año,NOUN,0,mimi,Mamá: Estoy casi segura... ¿Acaso no pasó lo mismo el año pasado?,masculino
text3752,3,3,pesado,ADJ,3,ROOT,estaba,AUX,0,mimi,"Shiho: ¡Así es! Me hizo traer un poco de miso, saben. ¡Estaba pesado!",masculino
text3754,1,11,cierto,ADJ,1,acl,es,AUX,0,mimi,"Mamá: Eran como dos kilos, ¿no es cierto? Pero...",masculino
text3755,1,4,siguiente,ADJ,3,amod,mañana,NOUN,0,mimi,A la mañana siguiente,neutral
text3764,1,8,rápido,ADJ,3,advmod,orden,NOUN,0,mimi,Shiho: Pon las cosas en orden rápido y llevale esa caja de almuerzo a papá.,masculino
text3766,2,9,cierto,ADJ,3,advmod,¿,PUNCT,0,mimi,"Shiho: ¿Qué significa que uses ese tono? Vas a ir a la biblioteca, ¿cierto?",masculino
text3781,1,5,solo,ADJ,1,acl,estás,AUX,0,mimi,Shizuku: ¿Estás solo minino?,masculino
text3783,1,6,interesante,ADJ,5,amod,algo,PRON,0,mimi,Shizuku: ¿Hay algo interesante afuera?,neutral
text3790,1,6,escrito,ADJ,2,acl,está,AUX,0,mimi,"[Nota: Esto está escrito en kanji que normalmente se leería ""Keitama"".",masculino
text3795,1,4,escrito,ADJ,3,obj,tiene,VERB,0,mimi,"un tren tiene escrito afuera ""Keio"" en alfabeto Romano. Dadas las",masculino
text3795,1,11,romano,ADJ,10,amod,alfabeto,NOUN,0,mimi,"un tren tiene escrito afuera ""Keio"" en alfabeto Romano. Dadas las",masculino
text3797,1,1,obvias,ADJ,1,ROOT,referencias,NOUN,0,mimi,obvias a la línea Keiou real y el hecho de que la mayoria de la gente no,femenino
text3797,1,6,real,ADJ,5,amod,keiou,PROPN,0,mimi,obvias a la línea Keiou real y el hecho de que la mayoria de la gente no,neutral
text3805,1,6,solo,ADJ,7,amod,:,PUNCT,0,mimi,"Letrero en la puerta: Solo personal autorizado, no pase.",masculino
text3805,1,8,autorizado,ADJ,7,amod,personal,NOUN,0,mimi,"Letrero en la puerta: Solo personal autorizado, no pase.",masculino
text3807,1,3,asombrosa,ADJ,4,amod,:,PUNCT,0,mimi,"Shizuku: Asombrosa pendiente. Me pregunto, ¿qué tan alto irá?",femenino
text3807,2,7,alto,ADJ,8,obj,tan,ADV,0,mimi,"Shizuku: Asombrosa pendiente. Me pregunto, ¿qué tan alto irá?",masculino
text3813,1,2,bonitas,ADJ,1,amod,casas,NOUN,0,mimi,Casas bonitas,femenino
text3817,1,5,travieso,ADJ,1,acl,que,SCONJ,0,mimi,Shizuku: ¡Que travieso! ¡Se la pasa burlandose de los perros!,masculino
text3822,1,6,maravillosa,ADJ,4,amod,tan,ADV,1,mimi,Shizuku: Que figura tan maravillosa...,femenino
text3828,1,3,aburrido,ADJ,3,ROOT,está,AUX,0,mimi,tambien está aburrido.,masculino
text3830,2,6,gran,ADJ,7,amod,...,PUNCT,0,mimi,"Nishi: Así es. Barón Humbert Von Jikkingen... gran nombre, ¿eh?",neutral
text3833,1,4,magnífico,ADJ,5,amod,que,DET,0,mimi,Shizuku: Que magnífico reloj.,masculino
text3834,2,3,oxidado,ADJ,3,ROOT,completamente,ADV,1,mimi,Nishi: Estaba reposando en cierto castillo. Estaba completamente oxidado.,masculino
text3836,1,7,bonito,ADJ,1,acl,es,AUX,0,mimi,"Shizuku: ¡Ohhh, es bonito! ¿Qué es eso?",masculino
text3837,1,11,divertida,ADJ,10,amod,parte,NOUN,0,mimi,Nishi: Hee hee hee... terminar es la parte divertida.,femenino
text3840,1,5,hecho,ADJ,1,acl,bien,ADV,1,mimi,"Shizuku: Está bien hecho... Esos son enanos, ¿no es así?",masculino
text3844,1,6,brillante,ADJ,1,acl,es,AUX,0,mimi,"Nishi: El vidrio es brillante, ¿no es así? Venga aquí arriba.",neutral
text3848,1,5,enamorados,ADJ,1,acl,están,AUX,0,mimi,Shizuku: ¿Están enamorados?,masculino
text3849,1,9,diferentes,ADJ,8,amod,mundos,NOUN,0,mimi,"Nishi: Mmm, pero viven en mundos diferentes. Porque él es el rey de los",neutral
text3851,1,7,original,ADJ,6,amod,mundo,NOUN,0,mimi,"ser una obeja a su mundo original. Y así, él tambien se deja ver de esta",neutral
text3855,1,2,seguro,ADJ,2,ROOT,estoy,AUX,0,mimi,Estoy seguro de que el artesano que hizo este reloj tuvo un amor,masculino
text3856,1,1,insatisfecho,ADJ,1,ROOT,amor,NOUN,0,mimi,insatisfecho.,masculino
text3857,1,10,tristes,ADJ,9,xcomp,parecen,VERB,0,mimi,"Shizuku: Por eso es que ellos dos parecen tristes de alguna forma, ¿no es",neutral
text3859,1,9,adelantado,ADJ,8,obj,va,VERB,0,mimi,"Shizuku: ¡Ahhhhhh! Este reloj va adelantado, ¿no es cierto?",masculino
text3859,1,14,cierto,ADJ,8,parataxis,es,AUX,0,mimi,"Shizuku: ¡Ahhhhhh! Este reloj va adelantado, ¿no es cierto?",masculino
text3865,2,7,mejor,ADJ,7,ROOT,es,AUX,0,mimi,Nishi: Claro. Para ir a la biblioteca es mejor por la izquierda.,femenino
text3868,1,6,agradable,ADJ,5,amod,lugar,NOUN,0,mimi,Shizuku: Encontré un lugar agradable.,neutral
text3869,1,8,sacada,ADJ,7,amod,tienda,NOUN,0,mimi,Shizuku: ¡Es como una tienda sacada de un cuento!,femenino
text3870,1,5,maravilloso,ADJ,1,acl,es,AUX,0,mimi,Shizuku: ¡Es maravilloso!,masculino
text3873,1,8,cierto,ADJ,5,dep,¿,PUNCT,0,mimi,"Muchacho: Esto es tuyo, ¿cierto?",masculino
text3876,1,4,olvidadiza,ADJ,1,acl,eres,AUX,0,mimi,"Muchacho: Eres olvidadiza, ¿no es así?",femenino
text3881,1,11,enorme,ADJ,10,amod,algo,PRON,0,mimi,"Muchacho: Oye, tu caja del almuerzo es algo enorme.",neutral
text3883,1,5,equivocado,ADJ,1,acl,estas,AUX,0,mimi,Shizuku: ¡ESTAS EQUIVOCADO!,masculino
text3884,1,13,blanco,ADJ,12,amod,camino,NOUN,0,mimi,"Muchacho: Caminos de concreto, a todas partes, el camino blanco que",masculino
text3889,2,5,mala,ADJ,6,amod,la,DET,0,mimi,Papá: ¿Qué pasa? ¿Por qué la mala cara?,femenino
text3890,1,6,dificil,ADJ,1,acl,poco,ADV,1,mimi,Shizuku: Es un poco dificil de explicar.,femenino
text3892,1,6,agradable,ADJ,4,amod,muy,ADV,1,mimi,"Shizuku: Pasó algo muy agradable, y tuve la sensación de que habia",neutral
text3894,3,5,sola,ADJ,6,amod,una,DET,0,mimi,un tesoro en una cueva. Y entonces con una sola palabra desconsiderada,femenino
text3894,3,7,desconsiderada,ADJ,6,amod,palabra,NOUN,0,mimi,un tesoro en una cueva. Y entonces con una sola palabra desconsiderada,femenino
text3895,1,8,vivo,ADJ,7,obj,enterrado,VERB,0,mimi,sentí que el lugar se había enterrado vivo.,masculino
text3904,1,9,asombroso,ADJ,1,acl,es,AUX,0,mimi,"Shizuku: Este ""tipo"" Amasawa es asombroso. Tambien leyó este libro. Me",masculino
text3907,1,9,alguien,ADJ,9,ROOT,es,AUX,0,mimi,Shizuku: ¡NO! ¡NO ES ALGUIEN COMO TU!,neutral
text3912,1,7,nuevo,ADJ,8,amod,el,DET,0,mimi,"Mamá: Aún cuando es el nuevo trimestre, nada sino lluvia.",masculino
text3925,1,8,nuevo,ADJ,7,fixed,de,ADP,0,mimi,Shizuku: ¿No ha venido de nuevo a hablar contigo?,masculino
text3927,2,7,mejor,ADJ,7,ROOT,lo,PRON,0,mimi,"Shizuku: Ya veo... Bien, tal vez sea lo mejor...",femenino
text3940,2,1,asombroso,ADJ,1,ROOT,!,PUNCT,0,mimi,"Sugimura: ¡Adiviné correctamente y pasé ese examen! Asombroso, ¿huh?",masculino
text3941,1,3,suertudo,ADJ,1,appos,:,PUNCT,0,mimi,Shizuku: Suertudo.,masculino
text3944,1,9,buena,ADJ,1,acl,es,AUX,0,mimi,"Shizuku: Hablando de adivinar, Yuuko es buena para eso. ¿Por qué no estudias",femenino
text3946,1,2,proxima,ADJ,3,amod,la,DET,0,mimi,la proxima vez?,femenino
text3953,1,9,juntos,ADJ,6,xcomp,estar,AUX,0,mimi,Yuuko: ¡No intentes forzarnos a estar juntos!,masculino
text3955,1,7,buena,ADJ,1,acl,soy,AUX,0,mimi,Yuuko: ¡Porque no soy buena adivinando!,femenino
text3959,2,3,seguro,ADJ,3,ROOT,estoy,AUX,0,mimi,Maestro: ¿Quién donó un libro? No estoy seguro de saber...,masculino
text3964,3,1,buen,ADJ,2,amod,.,PUNCT,0,mimi,"Maestro: Ah, es Amasawa-san, ¿no es así? Tambien leí este. Buen libro, ¿no",neutral
text3966,2,9,llamado,ADJ,8,amod,caballero,NOUN,0,mimi,"Shizuku: Si, bastante. Así que, ¿quién es éste caballero llamado Amasawa?",masculino
text3967,1,4,seguro,ADJ,1,acl,estoy,AUX,0,mimi,Maestro: Estoy seguro de que fue hace varios años. Fué seleccionado,masculino
text3970,2,8,completo,ADJ,7,amod,nombre,NOUN,0,mimi,"Shizuku: ¿Padres y profesores? Umm, ¿sabe usted su nombre completo?",masculino
text3971,1,6,completo,ADJ,5,amod,nombre,NOUN,0,mimi,Maestro: ¿Su nombre completo? Dejeme ver... Kimura-sensei... ¿cuál es,masculino
text3973,2,2,seguro,ADJ,2,ROOT,estoy,AUX,0,mimi,Kimura: ¿Amasawa-san? Estoy seguro de que es Kouichi. Amasawa Kouichi.,masculino
text3975,1,16,menor,ADJ,15,amod,hijo,NOUN,0,mimi,Kimura: ¡Tsukishima! Hay un Amasawa en tu grado quien es el hijo menor de,neutral
text3985,1,4,sobresaltada,ADJ,1,acl,estaba,AUX,0,mimi,Shizuku: Estaba sobresaltada.,femenino
text3986,1,9,sobresaltada,ADJ,5,ccomp,estaba,AUX,0,mimi,Yuuko: ¡Yo soy la que estaba sobresaltada! ¡Voy a obtener una explicación,femenino
text3987,1,1,adecuada,ADJ,1,ROOT,explicación,NOUN,0,mimi,adecuada!,femenino
text3996,1,6,lindo,ADJ,1,acl,tan,ADV,1,mimi,Amiga 2: ¡Tan lindo!,masculino
text4002,1,17,correcto,ADJ,9,advmod,¿,PUNCT,0,mimi,"Amiga 1: La verdad es que, conociste al principe de los libros, ¿correcto?",masculino
text4003,1,6,guapo,ADJ,1,acl,es,AUX,0,mimi,Amiga 2: ¿Es guapo?,masculino
text4007,1,7,rapido,ADJ,5,advmod,tan,ADV,1,mimi,"Yuuko: Bueno... pasó tan rapido... habia una ""ma"" en el nombre, ¿era",masculino
text4011,1,3,típico,ADJ,3,ROOT,es,AUX,0,mimi,"simplemente es típico de Tsukishima, ¿no es así?",masculino
text4012,2,3,tembloroso,ADJ,2,amod,corazón,NOUN,0,mimi,"Amiga 1: ¡Quieres saber, pero no quieres saber! Tu corazón tembloroso",masculino
text4013,1,2,adolorido,ADJ,2,ROOT,está,AUX,0,mimi,está adolorido y feliz.,masculino
text4013,1,4,feliz,ADJ,2,conj,y,CCONJ,0,mimi,está adolorido y feliz.,neutral
text4014,1,8,romántica,ADJ,1,acl,tan,ADV,1,mimi,Amiga 2: ¡Tu eres tan romántica!,femenino
text4017,1,5,terminada,ADJ,1,acl,está,AUX,0,mimi,Yuuko: ¿Está terminada?,femenino
text4019,1,6,gran,ADJ,7,amod,",",PUNCT,0,mimi,"Yuuko: Señorita Shizuku, gran poeta maestra, ya no le haremo burla, así que",neutral
text4019,1,8,maestra,ADJ,7,amod,poeta,NOUN,0,mimi,"Yuuko: Señorita Shizuku, gran poeta maestra, ya no le haremo burla, así que",femenino
text4022,1,11,segura,ADJ,1,amod,muy,ADV,1,mimi,"Shizuku: La verdad es que, no estoy muy segura acerca de ella.",femenino
text4025,1,7,radical,ADJ,1,acl,bastante,ADV,1,mimi,"Amiga 1: Esto es bastante radical, ¿no es así?",neutral
text4031,1,2,campestre,ADJ,1,amod,camino,NOUN,0,mimi,"Camino campestre, si tu sigues",neutral
text4033,1,6,campestre,ADJ,5,amod,camino,NOUN,0,mimi,de que es el camino campestre a mi pueblo natal,neutral
text4033,1,10,natal,ADJ,9,amod,pueblo,NOUN,0,mimi,de que es el camino campestre a mi pueblo natal,neutral
text4035,1,6,dificil,ADJ,1,acl,es,AUX,0,mimi,Shizuku: ¿No es dificil de cantar?,femenino
text4037,1,7,nuevos,ADJ,4,obj,los,DET,0,mimi,Yuuko: Simplemente darsela a los nuevos es muy aburrido. Cantemosla nosotras,masculino
text4037,1,10,aburrido,ADJ,1,acl,muy,ADV,1,mimi,Yuuko: Simplemente darsela a los nuevos es muy aburrido. Cantemosla nosotras,masculino
text4042,1,7,agradable,ADJ,1,acl,es,AUX,0,mimi,Amiga 1: Esta parte es agradable...,neutral
text4048,1,3,sola,ADJ,2,obj,vivir,VERB,0,mimi,"Intentando vivir sola, con nada,",femenino
text4051,1,3,fuerte,ADJ,4,amod,mi,DET,0,mimi,Protegí mi fuerte persona.,neutral
text4052,1,3,primera,ADJ,4,amod,:,PUNCT,0,mimi,"Kousaka: Primera campana, señoritas.",femenino
text4069,1,9,cerrado,ADJ,1,acl,está,AUX,0,mimi,Shizuku: Así que despues de todo está cerrado.,masculino
text4080,1,7,telefónica,ADJ,6,amod,llamada,NOUN,0,mimi,Shiho: ¡Tienes una llamada telefónica de Yuuko-chan!,femenino
text4099,1,10,dura,ADJ,9,amod,cabeza,NOUN,0,mimi,"Shizuku: Vaya, de veras que es cabeza dura. Pero sabes, no es que él sepa",femenino
text4103,1,8,libre,ADJ,7,amod,día,NOUN,0,mimi,"así que voy a tomar el día libre mañana, ¿OK?",neutral
text4123,2,6,malo,ADJ,5,amod,algo,PRON,0,mimi,Sugimura: Dime... Me pregunto si dije algo malo.,masculino
text4125,1,6,cierto,ADJ,1,advmod,¿,PUNCT,0,mimi,"esto?"", ¿cierto?",masculino
text4131,2,2,claro,ADJ,1,obj,hablame,VERB,0,mimi,"Sugimura: ¡No se! Hablame claro, ¿quieres?",masculino
text4132,1,7,denso,ADJ,1,acl,eres,AUX,0,mimi,"Shizuku: Dios, realmente eres denso, ¿no es así? ¡Yuuko está enamorada de",masculino
text4132,2,4,enamorada,ADJ,4,ROOT,está,AUX,0,mimi,"Shizuku: Dios, realmente eres denso, ¿no es así? ¡Yuuko está enamorada de",femenino
text4138,1,6,alejada,ADJ,5,amod,casa,NOUN,0,mimi,tuvo que quedarse en casa alejada de la escuela!,femenino
text4139,2,6,enamorado,ADJ,6,ROOT,estoy,AUX,0,mimi,Sugimura: P-pero... Yó... ¡Yó estoy enamorado de ti!,masculino
text4142,1,11,enamorado,ADJ,11,ROOT,estado,AUX,0,mimi,Sugimura: ¡No es una broma! He estado enamorado de ti por mucho tiempo.,masculino
text4157,1,12,densa,ADJ,8,ccomp,es,AUX,0,mimi,Shizuku: ¡Idiota! ¡Yo soy la que es densa!,femenino
text4161,1,5,nuevo,ADJ,4,fixed,de,ADP,0,mimi,"Mamá: Gracias de nuevo, como siempre.",masculino
text4171,1,6,dulce,ADJ,1,acl,muy,ADV,1,mimi,"Shizuku: Tampoco eres muy dulce, ¿verdad?",neutral
text4174,1,4,dócil,ADJ,2,amod,tan,ADV,1,mimi,"una niña tan dócil, gentíl. Tambien leyendo libros... Ya no me emociono como",neutral
text4174,1,6,gentíl,ADJ,4,advmod,",",PUNCT,0,mimi,"una niña tan dócil, gentíl. Tambien leyendo libros... Ya no me emociono como",neutral
text4176,3,4,dulce,ADJ,4,ROOT,muy,ADV,1,mimi,"cosas fueran a salir tan bien."" No muy dulce...",neutral
text4177,1,4,siguiente,ADJ,5,amod,el,DET,0,mimi,"{ En el siguiente texto ""Moon"" es un nombre propio y por tanto no lo",neutral
text4177,1,12,propio,ADJ,11,amod,nombre,NOUN,0,mimi,"{ En el siguiente texto ""Moon"" es un nombre propio y por tanto no lo",masculino
text4179,1,3,obvio,ADJ,3,ROOT,es,AUX,0,mimi,"Pero es obvio que el equivalente en Español es ""Luna"", que refleja en parte",masculino
text4181,1,2,física,ADJ,1,amod,apariencia,NOUN,0,mimi,apariencia física del gato en la pelicula.},femenino
text4188,2,5,llena,ADJ,4,amod,luna,NOUN,0,mimi,"Muchacho: Si. Parece como una luna llena, ¿cierto? Así que lo llamo ""Moon"".",femenino
text4188,2,8,cierto,ADJ,1,dep,¿,PUNCT,0,mimi,"Muchacho: Si. Parece como una luna llena, ¿cierto? Así que lo llamo ""Moon"".",masculino
text4190,1,5,imposible,ADJ,1,acl,es,AUX,0,mimi,Muchacho: Él es imposible de atar. En otras casas he oído que lo llaman,neutral
text4191,2,2,seguro,ADJ,2,ROOT,estoy,AUX,0,mimi,Otama. Estoy seguro de que tiene otros nombres.,masculino
text4195,2,4,solo,ADJ,3,obj,viajando,VERB,0,mimi,Shizuku: Así es. Él estaba viajando solo en tren. Así que lo,masculino
text4196,2,5,maravillosa,ADJ,6,amod,esta,DET,0,mimi,"seguí y terminé aquí. Y aquí estaba esta maravillosa tienda,",femenino
text4197,1,2,cierto,ADJ,2,ROOT,¿,PUNCT,0,mimi,"¿cierto? Fue como estar en una historia, estaba toda emocionada.",masculino
text4197,2,10,emocionada,ADJ,3,advcl,toda,DET,0,mimi,"¿cierto? Fue como estar en una historia, estaba toda emocionada.",femenino
text4198,1,5,malo,ADJ,4,amod,algo,PRON,0,mimi,"Shizuku: Dije algo malo. Le dije a ""Moon"" que él no era muy dulce. Justo",masculino
text4198,2,12,dulce,ADJ,2,ccomp,muy,ADV,1,mimi,"Shizuku: Dije algo malo. Le dije a ""Moon"" que él no era muy dulce. Justo",neutral
text4204,2,5,cerrada,ADJ,5,ROOT,estado,AUX,0,mimi,Shizuku: ¿Está bien tu abuelito? La tienda ha estado cerrada por tanto,femenino
text4207,1,7,mejor,ADJ,1,acl,estado,AUX,0,mimi,Muchacho: Él nunca ha estado mejor. Es solo que esta es una tienda extraña;,femenino
text4207,2,2,solo,ADJ,7,amod,es,AUX,0,mimi,Muchacho: Él nunca ha estado mejor. Es solo que esta es una tienda extraña;,masculino
text4207,2,8,extraña,ADJ,7,amod,tienda,NOUN,0,mimi,Muchacho: Él nunca ha estado mejor. Es solo que esta es una tienda extraña;,femenino
text4209,1,1,abierta,ADJ,1,ROOT,está,AUX,0,mimi,abierta muy a menudo.,femenino
text4218,2,5,altos,ADJ,4,amod,lugares,NOUN,0,mimi,Shizuku: Uh-uh. Me gustan los lugares altos. Maravilloso...,masculino
text4218,3,1,maravilloso,ADJ,1,ROOT,.,PUNCT,0,mimi,Shizuku: Uh-uh. Me gustan los lugares altos. Maravilloso...,masculino
text4219,1,10,bonito,ADJ,1,acl,más,ADV,1,mimi,Muchacho: A esta hora del día es más bonito. Por aquí.,masculino
text4229,1,6,triste,ADJ,4,xcomp,muy,ADV,1,mimi,Shizuku: Hoy pareces muy triste de alguna manera...,neutral
text4236,1,4,junto,ADJ,3,obj,va,VERB,0,mimi,"Muchacho: Va junto, así.",masculino
text4242,1,7,bueno,ADJ,4,ccomp,tan,ADV,1,mimi,del artesano ha determinado que tan bueno es su sonido.,masculino
text4247,1,11,cierto,ADJ,8,dep,¿,PUNCT,0,mimi,"Shizuku: Pero uno de ellos es tuyo, ¿cierto?",masculino
text4251,3,2,maravilloso,ADJ,2,ROOT,es,AUX,0,mimi,Shizuku: Ohhhh... ¿Este? Es maravilloso que los puedas hacer tan bien.,masculino
text4253,1,9,embarazosas,ADJ,8,amod,cosas,NOUN,0,mimi,"Muchacho: Sabes, tu puedes decir cosas embarazosas como esa muy",femenino
text4255,1,10,malo,ADJ,8,obj,de,ADP,0,mimi,Shizuku: ¿Oh? ¿Qué hay de malo en ello? Es como realmente lo siento.,masculino
text4256,2,4,buenos,ADJ,4,ROOT,son,AUX,0,mimi,Muchacho: Cualquiera puede hacer uno tal como este. Todabia no son buenos,masculino
text4259,1,3,bueno,ADJ,1,amod,:,PUNCT,0,mimi,"Muchacho: Bueno, más o menos.",masculino
text4264,2,9,musical,ADJ,8,amod,sentido,NOUN,0,mimi,Shizuku: ¿Huh? ¡N-no puedo! ¡No tengo sentido musical!,neutral
